,Uhrzeit,Datum,Region,Strasse,Ort_PLZ,Tankstelle,Preis,PLZ,Ort,Zeit,Stunde,Minute,Sekunde,Wochentag,ID
328,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,An der B 36 101,76287 Rheinstetten,OMV,1.819,76287,Rheinstetten,08:20:19,08,20,19,1,4
329,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 5,76185 Karlsruhe,AGIP ENI,1.819,76185,Karlsruhe,08:20:19,08,20,19,1,40
330,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Östliche Rheinbrückenstr. 37 a,76187 Knielingen,AVIA,1.819,76187,Knielingen,08:20:19,08,20,19,1,54
331,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wilhelm-Hausenstein-Allee 16,76187 Karlsruhe,AVIA,1.819,76187,Karlsruhe,08:20:19,08,20,19,1,50
332,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee 46,76131 Karlsruhe,ARAL,1.829,76131,Karlsruhe,08:20:19,08,20,19,1,13
333,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 14,76185 Karlsruhe,Shell,1.829,76185,Karlsruhe,08:20:19,08,20,19,1,39
334,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee  102,76137 Karlsruhe,TotalEnergies,1.829,76137,Karlsruhe,08:20:19,08,20,19,1,11
335,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Kaiserallee 12 g,76133 Karlsruhe,ARAL,1.839,76133,Karlsruhe,08:20:19,08,20,19,1,24
336,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rüppurrer Str. 102,76137 Karlsruhe,ZG Raiffeisen Energie,1.839,76137,Karlsruhe,08:20:19,08,20,19,1,47
337,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Waldhorn Str. 14-16,76137 Karlsruhe,ZG Raiffeisen Energie,1.839,76137,Karlsruhe,08:20:19,08,20,19,1,48
338,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 30 a,76131 Karlsruhe,JET,1.839,76131,Karlsruhe,08:20:19,08,20,19,1,20
339,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 60,76131 Karlsruhe,ARAL,1.849,76131,Karlsruhe,08:20:19,08,20,19,1,21
340,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wolfartsweierer Str. 46,76137 Karlsruhe,bft,1.859,76137,Karlsruhe,08:20:19,08,20,19,1,52
341,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Amalienstr. 55/59,76133 Karlsruhe,ARAL,1.859,76133,Karlsruhe,08:20:19,08,20,19,1,3
342,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 32,76227 Karlsruhe,JET,1.859,76227,Karlsruhe,08:20:19,08,20,19,1,27
343,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 82,76139 Karlsruhe,TotalEnergies,1.859,76139,Karlsruhe,08:20:19,08,20,19,1,26
344,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 125,76149 Karlsruhe,ARAL,1.859,76149,Karlsruhe,08:20:19,08,20,19,1,36
345,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Willy-Brandt-Allee 3,76131 Karlsruhe,bft,1.859,76131,Karlsruhe,08:20:19,08,20,19,1,51
346,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Ebertstr. 32,76137 Karlsruhe,ARAL,1.859,76137,Karlsruhe,08:20:19,08,20,19,1,14
347,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Erlachseeweg 10,76227 Karlsruhe,TotalEnergies,1.869,76227,Karlsruhe,08:20:19,08,20,19,1,16
348,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 44,76227 Karlsruhe,AGIP ENI,1.869,76227,Karlsruhe,08:20:19,08,20,19,1,28
349,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Königsberger Str. 5,76139 Karlsruhe,AVIA,1.869,76139,Karlsruhe,08:20:19,08,20,19,1,30
350,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 50 a,76275 Ettlingen,ARAL,1.879,76275,Ettlingen,08:20:19,08,20,19,1,25
351,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 102 a,76149 Karlsruhe,Shell,1.879,76149,Karlsruhe,08:20:19,08,20,19,1,35
352,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Kriegsstr. 139,76135 Karlsruhe,OMV,1.889,76135,Karlsruhe,08:20:19,08,20,19,1,29
353,2023-07-03 08:20:19,2023-07-03,76135+Karlsruhe%2FBeiertheim,Brauerstr. 1 b,76133 Karlsruhe,ESSO,1.889,76133,Karlsruhe,08:20:19,08,20,19,1,7
354,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Hornbachstr. 11,76879 Bornheim,HORNBACH Baumarkt AG,1.689,76879,Bornheim,08:20:19,08,20,19,1,23
355,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Neustädter Str. 20,76829 Landau in der Pfalz,JET,1.709,76829,Landau in der Pfalz,08:20:19,08,20,19,1,41
356,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Gilletstr. 3,76829 Landau in der Pfalz,GILLET tanken & waschen,1.709,76829,Landau in der Pfalz,08:20:19,08,20,19,1,19
357,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Maximilianstr. 15,76829 Landau in der Pfalz,AGIP ENI,1.729,76829,Landau in der Pfalz,08:20:19,08,20,19,1,37
358,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Nußdorfer Heide 2,76829 Landau in der Pfalz,AGIP ENI,1.729,76829,Landau in der Pfalz,08:20:19,08,20,19,1,42
359,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Fassendeichstr. 2,76829 Landau in der Pfalz,AUTO ZOTZ Landau in der Pfalz   Tanken und waschen,1.759,76829,Landau in der Pfalz,08:20:19,08,20,19,1,17
360,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Dammühlstr. 28,76829 Landau in der Pfalz,OMV,1.769,76829,Landau in der Pfalz,08:20:19,08,20,19,1,9
361,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Carl-Bosch Str. 1 a,76829 Landau in der Pfalz,ARAL,1.769,76829,Landau in der Pfalz,08:20:19,08,20,19,1,8
362,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Weißenburger Str. 24,76829 Landau in der Pfalz,Shell,1.769,76829,Landau in der Pfalz,08:20:19,08,20,19,1,49
363,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Zweibrücker Str. 6,76829 Landau in der Pfalz,Frühmesser GmbH,1.769,76829,Landau in der Pfalz,08:20:19,08,20,19,1,53
364,2023-07-03 08:20:19,2023-07-03,76829+Landau+in+der+Pfalz,Am Westbahnhof 1 a,76829 Landau in der Pfalz,ESSO,1.789,76829,Landau in der Pfalz,08:20:19,08,20,19,1,2
365,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 58-60,67434 Neustadt an der Weinstraße,JET,1.729,67434,Neustadt an der Weinstraße,08:20:19,08,20,19,1,33
366,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Adolf-Kolping-Str. 173,67433 Neustadt an der Weinstraße,GLOBUS Markthalle,1.729,67433,Neustadt an der Weinstraße,08:20:19,08,20,19,1,1
367,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Mußbacher Landstr. 16,67433 Neustadt an der Weinstraße,Shell,1.739,67433,Neustadt an der Weinstraße,08:20:19,08,20,19,1,38
368,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 8-10,67434 Neustadt an der Weinstraße,ESSO,1.739,67434,Neustadt an der Weinstraße,08:20:19,08,20,19,1,34
369,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 121,67434 Neustadt an der Weinstraße,Shell,1.739,67434,Neustadt an der Weinstraße,08:20:19,08,20,19,1,32
370,2023-07-03 08:20:19,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Branchweilerhofstr. 104,67433 Neustadt an der Weinstraße,ARAL,1.749,67433,Neustadt an der Weinstraße,08:20:19,08,20,19,1,6
371,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Eichelbergstr. 34,76189 Karlsruhe,Supermarkt Tankstelle,1.739,76189,Karlsruhe,10:17:22,10,17,22,1,15
372,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Ortenbergstr. 8,76135 Karlsruhe,Supermarkt-Tankstelle,1.739,76135,Karlsruhe,10:17:22,10,17,22,1,43
373,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,An der B 36 101,76287 Rheinstetten,OMV,1.759,76287,Rheinstetten,10:17:22,10,17,22,1,4
374,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Lameystr.  7,76185 Karlsruhe,bft,1.759,76185,Karlsruhe,10:17:22,10,17,22,1,31
375,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rheinstr. 90-92,76185 Karlsruhe,Q1,1.759,76185,Karlsruhe,10:17:22,10,17,22,1,46
376,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Daxlander Str.  70 a,76185 Karlsruhe,bft,1.759,76185,Karlsruhe,10:17:22,10,17,22,1,10
377,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Fettweisstr. 8,76189 Karlsruhe,bft,1.759,76189,Karlsruhe,10:17:22,10,17,22,1,18
378,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Hardeckstr. 16,76185 Karlsruhe,"Eberhardt, Hardeckstraße, Karlsruhe",1.759,76185,Karlsruhe,10:17:22,10,17,22,1,22
379,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Pulverhausstr. 38,76135 Karlsruhe,ESSO,1.759,76135,Karlsruhe,10:17:22,10,17,22,1,44
380,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Kaiserallee 12 g,76133 Karlsruhe,ARAL,1.779,76133,Karlsruhe,10:17:22,10,17,22,1,24
381,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Östliche Rheinbrückenstr. 37 a,76187 Knielingen,AVIA,1.779,76187,Knielingen,10:17:22,10,17,22,1,54
382,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wilhelm-Hausenstein-Allee 16,76187 Karlsruhe,AVIA,1.779,76187,Karlsruhe,10:17:22,10,17,22,1,50
383,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Ebertstr. 32,76137 Karlsruhe,ARAL,1.779,76137,Karlsruhe,10:17:22,10,17,22,1,14
384,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rüppurrer Str. 102,76137 Karlsruhe,ZG Raiffeisen Energie,1.789,76137,Karlsruhe,10:17:22,10,17,22,1,47
385,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Waldhorn Str. 14-16,76137 Karlsruhe,ZG Raiffeisen Energie,1.789,76137,Karlsruhe,10:17:22,10,17,22,1,48
386,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rastatter Str. 116,76199 Karlsruhe,"Eberhardt, Rastatter Straße, Karlsruhe",1.789,76199,Karlsruhe,10:17:22,10,17,22,1,45
387,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee 111,76137 Karlsruhe,Supermarkt-Tankstelle KARLSRUHE DURLACHER ALLEE 111,1.799,76137,Karlsruhe,10:17:22,10,17,22,1,12
388,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Battstr. 2,76199 Karlsruhe,bft,1.799,76199,Karlsruhe,10:17:22,10,17,22,1,5
389,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 82,76139 Karlsruhe,TotalEnergies,1.799,76139,Karlsruhe,10:17:22,10,17,22,1,26
390,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Willy-Brandt-Allee 3,76131 Karlsruhe,bft,1.799,76131,Karlsruhe,10:17:22,10,17,22,1,51
391,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wolfartsweierer Str. 46,76137 Karlsruhe,bft,1.809,76137,Karlsruhe,10:17:22,10,17,22,1,52
392,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 32,76227 Karlsruhe,JET,1.809,76227,Karlsruhe,10:17:22,10,17,22,1,27
393,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 30 a,76131 Karlsruhe,JET,1.809,76131,Karlsruhe,10:17:22,10,17,22,1,20
394,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Kriegsstr. 139,76135 Karlsruhe,OMV,1.819,76135,Karlsruhe,10:17:22,10,17,22,1,29
395,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 50 a,76275 Ettlingen,ARAL,1.819,76275,Ettlingen,10:17:22,10,17,22,1,25
396,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Erlachseeweg 10,76227 Karlsruhe,TotalEnergies,1.819,76227,Karlsruhe,10:17:22,10,17,22,1,16
397,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee  102,76137 Karlsruhe,TotalEnergies,1.819,76137,Karlsruhe,10:17:22,10,17,22,1,11
398,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 60,76131 Karlsruhe,ARAL,1.819,76131,Karlsruhe,10:17:22,10,17,22,1,21
399,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 44,76227 Karlsruhe,AGIP ENI,1.819,76227,Karlsruhe,10:17:22,10,17,22,1,28
400,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Königsberger Str. 5,76139 Karlsruhe,AVIA,1.819,76139,Karlsruhe,10:17:22,10,17,22,1,30
401,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Brauerstr. 1 b,76133 Karlsruhe,ESSO,1.819,76133,Karlsruhe,10:17:22,10,17,22,1,7
402,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 14,76185 Karlsruhe,Shell,1.849,76185,Karlsruhe,10:17:22,10,17,22,1,39
403,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 5,76185 Karlsruhe,AGIP ENI,1.849,76185,Karlsruhe,10:17:22,10,17,22,1,40
404,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee 46,76131 Karlsruhe,ARAL,1.869,76131,Karlsruhe,10:17:22,10,17,22,1,13
405,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 102 a,76149 Karlsruhe,Shell,1.889,76149,Karlsruhe,10:17:22,10,17,22,1,35
406,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Amalienstr. 55/59,76133 Karlsruhe,ARAL,1.889,76133,Karlsruhe,10:17:22,10,17,22,1,3
407,2023-07-03 10:17:22,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 125,76149 Karlsruhe,ARAL,1.889,76149,Karlsruhe,10:17:22,10,17,22,1,36
408,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Hornbachstr. 11,76879 Bornheim,HORNBACH Baumarkt AG,1.699,76879,Bornheim,10:17:22,10,17,22,1,23
409,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Neustädter Str. 20,76829 Landau in der Pfalz,JET,1.709,76829,Landau in der Pfalz,10:17:22,10,17,22,1,41
410,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Gilletstr. 3,76829 Landau in der Pfalz,GILLET tanken & waschen,1.709,76829,Landau in der Pfalz,10:17:22,10,17,22,1,19
411,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Carl-Bosch Str. 1 a,76829 Landau in der Pfalz,ARAL,1.719,76829,Landau in der Pfalz,10:17:22,10,17,22,1,8
412,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Maximilianstr. 15,76829 Landau in der Pfalz,AGIP ENI,1.719,76829,Landau in der Pfalz,10:17:22,10,17,22,1,37
413,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Nußdorfer Heide 2,76829 Landau in der Pfalz,AGIP ENI,1.719,76829,Landau in der Pfalz,10:17:22,10,17,22,1,42
414,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Dammühlstr. 28,76829 Landau in der Pfalz,OMV,1.729,76829,Landau in der Pfalz,10:17:22,10,17,22,1,9
415,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Fassendeichstr. 2,76829 Landau in der Pfalz,AUTO ZOTZ Landau in der Pfalz   Tanken und waschen,1.749,76829,Landau in der Pfalz,10:17:22,10,17,22,1,17
416,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Weißenburger Str. 24,76829 Landau in der Pfalz,Shell,1.779,76829,Landau in der Pfalz,10:17:22,10,17,22,1,49
417,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Zweibrücker Str. 6,76829 Landau in der Pfalz,Frühmesser GmbH,1.779,76829,Landau in der Pfalz,10:17:22,10,17,22,1,53
418,2023-07-03 10:17:22,2023-07-03,76829+Landau+in+der+Pfalz,Am Westbahnhof 1 a,76829 Landau in der Pfalz,ESSO,1.809,76829,Landau in der Pfalz,10:17:22,10,17,22,1,2
419,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 58-60,67434 Neustadt an der Weinstraße,JET,1.689,67434,Neustadt an der Weinstraße,10:17:22,10,17,22,1,33
420,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Adolf-Kolping-Str. 173,67433 Neustadt an der Weinstraße,GLOBUS Markthalle,1.689,67433,Neustadt an der Weinstraße,10:17:22,10,17,22,1,1
421,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Mußbacher Landstr. 16,67433 Neustadt an der Weinstraße,Shell,1.759,67433,Neustadt an der Weinstraße,10:17:22,10,17,22,1,38
422,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 121,67434 Neustadt an der Weinstraße,Shell,1.759,67434,Neustadt an der Weinstraße,10:17:22,10,17,22,1,32
423,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Landauer Str. 8-10,67434 Neustadt an der Weinstraße,ESSO,1.779,67434,Neustadt an der Weinstraße,10:17:22,10,17,22,1,34
424,2023-07-03 10:17:22,2023-07-03,67433+Neustadt+an+der+Weinstraße&spritsorte,Branchweilerhofstr. 104,67433 Neustadt an der Weinstraße,ARAL,1.799,67433,Neustadt an der Weinstraße,10:17:22,10,17,22,1,6
425,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Eichelbergstr. 34,76189 Karlsruhe,Supermarkt Tankstelle,1.749,76189,Karlsruhe,12:35:08,12,35,08,1,15
426,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Ortenbergstr. 8,76135 Karlsruhe,Supermarkt-Tankstelle,1.749,76135,Karlsruhe,12:35:08,12,35,08,1,43
427,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rheinstr. 90-92,76185 Karlsruhe,Q1,1.759,76185,Karlsruhe,12:35:08,12,35,08,1,46
428,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 5,76185 Karlsruhe,AGIP ENI,1.759,76185,Karlsruhe,12:35:08,12,35,08,1,40
429,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Hardeckstr. 16,76185 Karlsruhe,"Eberhardt, Hardeckstraße, Karlsruhe",1.759,76185,Karlsruhe,12:35:08,12,35,08,1,22
430,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,An der B 36 101,76287 Rheinstetten,OMV,1.769,76287,Rheinstetten,12:35:08,12,35,08,1,4
431,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Lameystr.  7,76185 Karlsruhe,bft,1.769,76185,Karlsruhe,12:35:08,12,35,08,1,31
432,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Neureuter Str. 14,76185 Karlsruhe,Shell,1.769,76185,Karlsruhe,12:35:08,12,35,08,1,39
433,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Daxlander Str.  70 a,76185 Karlsruhe,bft,1.769,76185,Karlsruhe,12:35:08,12,35,08,1,10
434,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Fettweisstr. 8,76189 Karlsruhe,bft,1.769,76189,Karlsruhe,12:35:08,12,35,08,1,18
435,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Pulverhausstr. 38,76135 Karlsruhe,ESSO,1.769,76135,Karlsruhe,12:35:08,12,35,08,1,44
436,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Kaiserallee 12 g,76133 Karlsruhe,ARAL,1.779,76133,Karlsruhe,12:35:08,12,35,08,1,24
437,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Östliche Rheinbrückenstr. 37 a,76187 Knielingen,AVIA,1.779,76187,Knielingen,12:35:08,12,35,08,1,54
438,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wilhelm-Hausenstein-Allee 16,76187 Karlsruhe,AVIA,1.779,76187,Karlsruhe,12:35:08,12,35,08,1,50
439,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Ebertstr. 32,76137 Karlsruhe,ARAL,1.779,76137,Karlsruhe,12:35:08,12,35,08,1,14
440,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rüppurrer Str. 102,76137 Karlsruhe,ZG Raiffeisen Energie,1.789,76137,Karlsruhe,12:35:08,12,35,08,1,47
441,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Battstr. 2,76199 Karlsruhe,bft,1.789,76199,Karlsruhe,12:35:08,12,35,08,1,5
442,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 82,76139 Karlsruhe,TotalEnergies,1.789,76139,Karlsruhe,12:35:08,12,35,08,1,26
443,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Waldhorn Str. 14-16,76137 Karlsruhe,ZG Raiffeisen Energie,1.789,76137,Karlsruhe,12:35:08,12,35,08,1,48
444,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Rastatter Str. 116,76199 Karlsruhe,"Eberhardt, Rastatter Straße, Karlsruhe",1.789,76199,Karlsruhe,12:35:08,12,35,08,1,45
445,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Karlsruher Str. 50 a,76275 Ettlingen,ARAL,1.799,76275,Ettlingen,12:35:08,12,35,08,1,25
446,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee 46,76131 Karlsruhe,ARAL,1.799,76131,Karlsruhe,12:35:08,12,35,08,1,13
447,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Amalienstr. 55/59,76133 Karlsruhe,ARAL,1.799,76133,Karlsruhe,12:35:08,12,35,08,1,3
448,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 60,76131 Karlsruhe,ARAL,1.799,76131,Karlsruhe,12:35:08,12,35,08,1,21
449,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 125,76149 Karlsruhe,ARAL,1.799,76149,Karlsruhe,12:35:08,12,35,08,1,36
450,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee 111,76137 Karlsruhe,Supermarkt-Tankstelle KARLSRUHE DURLACHER ALLEE 111,1.809,76137,Karlsruhe,12:35:08,12,35,08,1,12
451,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Wolfartsweierer Str. 46,76137 Karlsruhe,bft,1.819,76137,Karlsruhe,12:35:08,12,35,08,1,52
452,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 32,76227 Karlsruhe,JET,1.819,76227,Karlsruhe,12:35:08,12,35,08,1,27
453,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Haid-und-Neu-Str. 30 a,76131 Karlsruhe,JET,1.819,76131,Karlsruhe,12:35:08,12,35,08,1,20
454,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Willy-Brandt-Allee 3,76131 Karlsruhe,bft,1.819,76131,Karlsruhe,12:35:08,12,35,08,1,51
455,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Erlachseeweg 10,76227 Karlsruhe,TotalEnergies,1.829,76227,Karlsruhe,12:35:08,12,35,08,1,16
456,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Linkenheimer Landstr. 102 a,76149 Karlsruhe,Shell,1.829,76149,Karlsruhe,12:35:08,12,35,08,1,35
457,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Durlacher Allee  102,76137 Karlsruhe,TotalEnergies,1.829,76137,Karlsruhe,12:35:08,12,35,08,1,11
458,2023-07-03 12:35:08,2023-07-03,76135+Karlsruhe%2FBeiertheim,Killisfeldstr. 44,76227 Karlsruhe,AGIP ENI,1.829,76227,Karlsruhe,12:35:08,12,35,08,1,28
